record_id,section,priority,year,title,publication_status,status_category,venue,identifier,verification_source,bibliography_eligibility,note_quality,evidence_readiness,pages,canonical_status_detail,final_exclusion_reason
763,S7,P2,2025,textitAgents Under Siege Breaking Pragmatic Multi-Agent LLM Systems with Optimized Prompt Attacks,Preprint / no confirmed archival venue,Preprint/technical report,,,Checked in local evidence note,Not eligible under strict journal rule,B,Supplementary landscape only under strict WWW rule,,,
764,S7,P2,2025,VeriSafe Agent Safeguarding Mobile GUI Agent via Logic-based Action Verification,Published,Archival published,Proceedings of the 31st Annual International Conference on Mobile Computing and Networking,https://doi.org/10.1145/3636534.3690682,Verified in final SLR bibliography,Eligible if cited,B,Ready for claim-level use,,,
765,S7,P2,2025,A Comprehensive Survey in LLM(-Agent) Full Stack Safety Data Training and Deployment,Preprint / no confirmed archival venue,Preprint/technical report,,,Checked in local evidence note,Not eligible under strict journal rule,B,Supplementary landscape only under strict WWW rule,,,
766,S7,P2,2025,Inherent and emergent liability issues in LLM-based agentic systems a principal-agent perspective,Preprint / no confirmed archival venue,Preprint/technical report,,,Checked in local evidence note,Not eligible under strict journal rule,B,Supplementary landscape only under strict WWW rule,,,
767,S7,P2,2025,The Obvious Invisible Threat LLM-Powered GUI Agents Vulnerability to Fine-Print Injections,Preprint / no confirmed archival venue,Preprint/technical report,,,Checked in local evidence note,Not eligible under strict journal rule,B,Supplementary landscape only under strict WWW rule,,,
768,S7,P2,2025,Toward a Human-Centered Evaluation Framework for Trustworthy LLM-Powered GUI Agents,Status recorded locally,Unconfirmed,,,Checked in local evidence note,Hold - verify before citation,B,Hold pending bibliographic verification,,,
769,S7,P2,2025,Goal-Aware Identification and Rectification of Misinformation in Multi-Agent Systems,Preprint,Preprint/technical report,arXiv preprint arXiv:2506.00509,,Verified in ACM survey,Not eligible under strict journal rule,B,Supplementary landscape only under strict WWW rule,,,
770,S7,P2,2025,Hidden Ghost Hand Unveiling Backdoor Vulnerabilities in MLLM-Powered Mobile GUI Agents,Published,Archival published,Findings of the Association for Computational Linguistics: EMNLP 2025,arXiv:2502.00907,Verified in final SLR bibliography,Eligible if cited,B,Ready for claim-level use,,,
771,S7,P2,2025,IP Leakage Attacks Targeting LLM-Based Multi-Agent Systems,Accepted,Archival accepted,,,Checked in local evidence note,Eligible if cited,B,Ready for claim-level use,,,
772,S7,P2,2025,Tool Preferences in Agentic LLMs are Unreliable,Published,Archival published,Proceedings of the 2025 Conference on Empirical Methods in Natural Language Processing,arXiv:2504.02041,Verified in final SLR bibliography,Eligible if cited,B,Ready for claim-level use,,,
773,S7,P2,2025,AgentAuditor- Human-Level Safety and Security Evaluation for LLM Agents,Published,Archival published,Advances in Neural Information Processing Systems,arXiv:2504.06733,Verified in final SLR bibliography,Eligible if cited,B,Ready for claim-level use,,,
774,S7,P2,2025,From Prompt Injections to Protocol Exploits- Threats in LLM-Powered AI Agents Workflows,Accepted,Archival accepted,,,Checked in local evidence note,Eligible if cited,B,Ready for claim-level use,,,
775,S7,P2,2025,SHADE-Arena- Evaluating Sabotage and Monitoring in LLM Agents,Preprint,Preprint/technical report,arXiv preprint arXiv:2506.15740,arXiv:2506.15740,Verified in final SLR bibliography,Not eligible under strict journal rule,B,Supplementary landscape only under strict WWW rule,,,
776,S7,P2,2025,Beyond Jailbreaking Auditing Contextual Privacy in LLM Agents,Status recorded locally,Unconfirmed,,,Checked in local evidence note,Hold - verify before citation,B,Hold pending bibliographic verification,,,
777,S7,P2,2025,Demonstrations of Integrity Attacks in Multi-Agent Systems,Accepted,Archival accepted,,,Checked in local evidence note,Eligible if cited,B,Ready for claim-level use,,,
778,S7,P2,2025,Effective Red-Teaming of Policy-Adherent Agents,Published,Archival published,Proceedings of the 2025 Conference on Empirical Methods in Natural Language Processing,arXiv:2504.08624,Verified in final SLR bibliography,Eligible if cited,B,Ready for claim-level use,,,
779,S7,P2,2025,Simple Prompt Injection Attacks Can Leak Personal Data Observed by LLM Agents During Task Execution,Accepted,Archival accepted,,,Checked in local evidence note,Eligible if cited,B,Ready for claim-level use,,,
780,S7,P2,2026,Reliable Weak-to-Strong Monitoring of LLM Agents,Published,Archival published,International Conference on Learning Representations,arXiv:2505.08786,Verified in final SLR bibliography,Eligible if cited,B,Ready for claim-level use,,,
781,S7,P2,2025,Agentic Misalignment- How LLMs Could Be Insider Threats,Preprint,Preprint/technical report,arXiv preprint arXiv:2510.05179,arXiv:2510.05179,Verified in final SLR bibliography,Not eligible under strict journal rule,B,Supplementary landscape only under strict WWW rule,,,
782,S7,P2,2025,"Model Context Protocol -MCP- Landscape, Security Threats, and Future Research Directions",Published,Archival published,ACM Digital Library,https://doi.org/10.1145/3796519,Verified in final SLR bibliography,Eligible if cited,B,Ready for claim-level use,,,
783,S7,P2,2025,AprielGuard,Accepted,Archival accepted,,,Checked in local evidence note,Eligible if cited,B,Ready for claim-level use,,,
784,S7,P2,2025,LLM Agents for Automated Web Vulnerability Reproduction- Are We There Yet,Accepted,Archival accepted,,,Checked in local evidence note,Eligible if cited,B,Ready for claim-level use,,,
785,S7,P2,2026,Web Fraud Attacks Against LLM-Driven Multi-Agent Systems,Accepted,Archival accepted,,,Checked in local evidence note,Eligible if cited,B,Ready for claim-level use,,,
786,S7,P2,2026,SMCP- Secure Model Context Protocol,Accepted,Archival accepted,,,Checked in local evidence note,Eligible if cited,B,Ready for claim-level use,,,
787,S7,P2,2026,MCP SECURITY BENCH (MSB)- BENCHMARKING ATTACKS AGAINST MODEL CONTEXT PROTOCOL IN LLM AGENTS,Published,Archival published,International Conference on Learning Representations,arXiv:2504.03767,Verified in final SLR bibliography,Eligible if cited,B,Ready for claim-level use,,,
788,S7,P2,2026,ADAM- A Systematic Data Extraction Attack on Agent Memory via Adaptive Querying,Accepted,Archival accepted,,,Checked in local evidence note,Eligible if cited,B,Ready for claim-level use,,,
789,S7,P2,2026,SnapGuard- Lightweight Prompt Injection Detection for Screenshot-Based Web Agents,Accepted,Archival accepted,,,Checked in local evidence note,Eligible if cited,B,Ready for claim-level use,,,
790,S7,P3,2023,Emergent and Predictable Memorization in Large Language Models,Published,Archival published,"Advances in Neural Information Processing Systems 36 (NeurIPS 2023), Main Conference Track",https://proceedings.neurips.cc/paper_files/paper/2023/hash/59404fb89d6194641c69ae99ecdf8f6d-Abstract-Conference.html,External venue audit: compass_artifact_wf-66bb940a-379a-5795-bc36-a71c71b8cc78_text_markdown.md,Eligible if cited,Missing,Needs paper-specific evidence note,,Published - archival conference paper,
791,S7,P3,2024,Foundational Challenges in Assuring Alignment and Safety of Large Language Models,Published,Archival published,"Transactions on Machine Learning Research (TMLR), September 2024",https://openreview.net/forum?id=oVTkOs8Pka,https://openreview.net/forum?id=oVTkOs8Pka,Eligible if cited,Missing,Needs paper-specific evidence note,,Published - archival journal paper,
792,S7,P3,2024,GPT in Sheep's Clothing- The Risk of Customized GPTs,Preprint,Preprint/technical report,arXiv preprint,,Verified in final SLR bibliography,Not eligible under strict journal rule,Missing,Supplementary landscape only under strict WWW rule,,,
793,S7,P3,2024,World Models- The Safety Perspective,Published workshop paper,Workshop/conditional,2024 IEEE 35th International Symposium on Software Reliability Engineering Workshops (ISSREW),,Verified in final SLR bibliography,Conditional - verify archival proceedings,Missing,Context only; verify archival status,,,
794,S7,P3,2026,"TRiSM for Agentic AI: A review of Trust, Risk, and Security Management in LLM-based Agentic Multi-Agent Systems",Published,Archival published,"AI Open, Volume 7",https://doi.org/10.1016/j.aiopen.2026.02.006,Verified in final SLR bibliography,Eligible if cited,Missing,Needs paper-specific evidence note,71–95,Published — archival journal review,
795,S7,P3,2026,Agent2Agent Threats in Safety-Critical LLM Assistants- A Human-Centric Taxonomy,Preprint,Preprint/technical report,arXiv preprint arXiv:2602.05877,,Verified in final SLR bibliography,Not eligible under strict journal rule,Missing,Supplementary landscape only under strict WWW rule,,,
796,S7,P3,2026,FORMALJUDGE- A Neuro-Symbolic Paradigm for Agentic Oversight,Preprint,Preprint/technical report,arXiv preprint arXiv:2602.11136,,Verified in final SLR bibliography,Not eligible under strict journal rule,Missing,Supplementary landscape only under strict WWW rule,,,
797,S8,P1,2026,Generalizability of Large Language Model-Based Agents- A comprehensive survey,Published,Archival published,ACM Computing Surveys,https://doi.org/10.1145/3794858,Verified in ACM survey,Eligible if cited,A,Ready for claim-level use,,,
798,S8,P2,2024,GoEX- Perspectives and Designs Towards a Runtime for Autonomous LLM Applications,Preprint,Preprint/technical report,arXiv preprint arXiv:2404.06921,,Verified in ACM survey,Not eligible under strict journal rule,B,Supplementary landscape only under strict WWW rule,,,
799,S8,P2,2025,CowPilot A Framework for Autonomous and Human-Agent Collaborative Web Navigation,Published,Archival published,Proceedings of NAACL (System Demonstrations),https://doi.org/10.18653/v1/2025.naacl-demo.17,Verified in ACM survey,Eligible if cited,B,Ready for claim-level use,,,
800,S8,P2,2025,TOWARDS SUSTAINABLE WEB AGENTS- A PLEA FOR TRANSPARENCY AND DEDICATED METRICS FOR ENERGY CONSUMPTION,Preprint,Preprint/technical report,arXiv preprint arXiv:2502.17903,arXiv:2502.17903,Verified in final SLR bibliography,Not eligible under strict journal rule,B,Supplementary landscape only under strict WWW rule,,,
801,S8,P2,2026,"Agent A/B- Automated and Scalable A/B Testing on Live Websites with Interactive LLM Agents [MERGED: consolidates former duplicate row #802, ""AgentAB"" title variant — confirmed same paper]",Published (single paper),Archival published,ACM CHI 2026 Extended Abstracts,https://doi.org/10.1145/3772363.3799039; 2504.09723,External venue audit: compass_artifact_wf-d28261fe-4e0d-53d9-9225-a8a9fe0f3b8a_text_markdown.md,Eligible if cited,B,Ready for claim-level use,,,
803,S8,P2,2025,The Real Barrier to LLM Agent Usability is Agentic ROI,Preprint,Preprint/technical report,arXiv preprint arXiv:2505.17767,arXiv:2505.17767,Verified in final SLR bibliography,Not eligible under strict journal rule,B,Supplementary landscape only under strict WWW rule,,,
804,S8,P2,2025,LLM Agents Are the Antidote to Walled Gardens,Preprint,Preprint/technical report,arXiv preprint arXiv:2506.23978,arXiv:2506.23978,Verified in final SLR bibliography,Not eligible under strict journal rule,B,Supplementary landscape only under strict WWW rule,,,
805,S8,P2,2025,What Limits Agentic Systems Efficiency,Preprint,Preprint/technical report,arXiv preprint arXiv:2510.16276,,Verified in ACM survey,Not eligible under strict journal rule,B,Supplementary landscape only under strict WWW rule,,,
806,S8,P2,2025,Promoting Sustainable Web Agents Benchmarking and Estimating Energy Consumption Through Empirical and Theoretical Analysis,Preprint,Preprint/technical report,arXiv preprint arXiv:2511.04481,,Verified in ACM survey,Not eligible under strict journal rule,B,Supplementary landscape only under strict WWW rule,,,
807,S8,P2,2025,UFO3- Weaving the Digital Agent Galaxy,Preprint,Preprint/technical report,arXiv preprint arXiv:2511.11332,arXiv:2511.11332,Verified in final SLR bibliography,Not eligible under strict journal rule,B,Supplementary landscape only under strict WWW rule,,,
808,S8,P2,2025,AgentBay- A Hybrid Interaction Sandbox for Seamless Human-AI Intervention in Agentic Systems,Preprint,Preprint/technical report,arXiv preprint arXiv:2512.04367,,Verified in ACM survey,Not eligible under strict journal rule,B,Supplementary landscape only under strict WWW rule,,,
809,S8,P2,2025,Measuring Agents in Production,Preprint,Preprint/technical report,arXiv preprint arXiv:2512.04123,,Verified in ACM survey,Not eligible under strict journal rule,B,Supplementary landscape only under strict WWW rule,,,
810,S8,P2,2025,The AdoptionandUsageof AIAgents- Early EvidencefromPerplexity∗,Preprint,Preprint/technical report,arXiv preprint arXiv:2512.07828,arXiv:2512.07828,Verified in final SLR bibliography,Not eligible under strict journal rule,B,Supplementary landscape only under strict WWW rule,,,
811,S8,P2,2026,The Behavioral Fabric of LLM-Powered GUI Agents- HumanValues and Interaction Outcomes,Published,Archival published,Proceedings of the 31st ACM Conference on Intelligent User Interfaces,https://doi.org/10.1145/3742413.3789219,Verified in final SLR bibliography,Eligible if cited,B,Ready for claim-level use,,,
